ID	Other_ID	Other_ID_2	Genus	Species	Material	Element	Site_Region	Site_updated	Site	Country	Lat	Long	Age_Name_BP	Age info	Date_Maximum_BP	Date_Minimum_BP	Accession	Age_note	Meta Population	mt Haplotype	Sex	Y_chr	Cov (reported)			Mean Depth	BoC %	Bam file location_NIH	Bam file location_LMU (OLD)	Bam file location_LMU (LATEST)	VCF-name-GLOBUS	BAM-directory-GLOBUS	BAM-name-GLOBUS	Notes	Reference	v1_148g	name_haplo_VCF	Spcode	Site_Region	Age_Mean_BP	analysis-ID	Wolf-Dog_PCA	Dog_PCA (European, Arctic+NA, East Asia, Near Eastern Africa)
LS0229	1981.5		Canis	familiaris	bone	petrous	AstonParish	AstonParish1	Herts	United Kingdom			Roman						European_Dogs							1.37	72.51			/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/bams2023/LS0229a/LS0229a_rmdup.bam					Lachie unpublished UK canid data		LS0229	D	AstonParish1	Roman	D_AstonParish1_Roman		
LS0230	1988.248		Canis	familiaris	bone	petrous	LowerFillingtonWood	LowerFillingtonWood1	West Wycombe, Bucks	United Kingdom			Medieval						European_Dogs							0.04	2.65			/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/bams2023/LS0230_A2/LS0230_A2_rmdup.bam					Lachie unpublished UK canid data		LS0230	D	LowerFillingtonWood1	Medieval	D_LowerFillingtonWood1_Medieval		
AL2893	TL_RC_08		Canis	lupus			RawtheyCave	RawtheyCave1	Rawthey Cave	United Kingdom	54.370429	-2.4340264	NA	Unknown					Western_Eurasian_Wolves							0.59	43.39		/dss/dssfs03/pn29bi/pn29bi-dss-0002/canids_bam/ancient_rehead/AL2893.bam	/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/Unpub_Oxford/AL2893.bam		Unpub_Oxford	AL2893.bam		Oxford unpublished data		AL2893	W	RawtheyCave1	NA	W_RawtheyCave1_NA	Western_Eurasian_Wolves	Wolves
SC1224	BAK99_341_A		Canis	familiaris	tooth root	m1	RiversideHouse	RiversideHouse1	Riverside House, Bear Gardens, Bear Gardens, London	United Kingdom	51.507772	-0.095779	350		450	250			European_Dogs							0.77	50.79			/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/bams2023/SC1224_L1_A2/SC1224_L1_A2_rmdup.bam		Sophy unpublished data			Sophy unpublished Shakespearean data		SC1224	D	RiversideHouse1	350	D_RiversideHouse1_350		
SC1230	NGW00_63_A		Canis	familiaris	tooth root	m1	RiversideHouse	RiversideHouse2	Riverside House, Bear Gardens, Bear Gardens, London	United Kingdom	51.507937	-0.096348	350		450	250			European_Dogs							1.18	64.38			/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/bams2023/SC1230_L1_A1/SC1230_L1_A1_rmdup.bam		Sophy unpublished data			Sophy unpublished Shakespearean data		SC1230	D	RiversideHouse2	350	D_RiversideHouse2_350		
SC1233	NGW00_63_D		Canis	familiaris	tooth root	m1	RiversideHouse	RiversideHouse3	Riverside House, Bear Gardens, Bear Gardens, London	United Kingdom	51.507937	-0.096348	350		450	250			European_Dogs							0.15	9.17			/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/bams2023/SC1233a/SC1233a_rmdup.bam		Sophy unpublished data			Sophy unpublished Shakespearean data		SC1233	D	RiversideHouse3	350	D_RiversideHouse3_350		
SC1237	EWH08_30_B		Canis	familiaris	tooth root	m1	EmpireWarehouse	EmpireWarehouse1	EmpireWarehouse, London	United Kingdom			350		450	250			European_Dogs							1.72	78.1			/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/bams2023/SC1237_L1_A2/SC1237_L1_A2_rmdup.bam		Sophy unpublished data			Sophy unpublished Shakespearean data		SC1237	D	EmpireWarehouse1	350	D_EmpireWarehouse1_350		
SC1240	SBH88_428_166		Canis	familiaris	tooth root	p3	TheRose	TheRose1	The Rose, London	United Kingdom			350		450	250			European_Dogs							0.45	29.3			/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/bams2023/SC1240a/SC1240a_rmdup.bam		Sophy unpublished data			Sophy unpublished Shakespearean data		SC1240	D	TheRose1	350	D_TheRose1_350		
SC1275	EWH08_19		Canis	familiaris	tooth root	p3	EmpireWarehouse	EmpireWarehouse2	EmpireWarehouse, London	United Kingdom			350		450	250			European_Dogs							0.88	55.42			/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/bams2023/SC1275a/SC1275a_rmdup.bam		Sophy unpublished data			Sophy unpublished Shakespearean data		SC1275	D	EmpireWarehouse2	350	D_EmpireWarehouse2_350		
BD_6909			Canis	rufus	skull,tooth		Delaware	Delaware1	Delaware (allegedly)	USA			300						Red_Eastern_Wolves							8.72	99.04		/dss/dssfs03/pn29bi/pn29bi-dss-0002/canids_bam/ancient/BD_6909_final_ch.bam	/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/Unpub_redwolf/BD_6909_final_ch.bam		Unpub_redwolf	BD_6909_final_ch.bam	Native American arctifact (wolf pouch), Skokloster collection	Alberto unpublished data		BD_6909	R	Delaware1	300	R_Delaware1_300	Red_Eastern_Wolves	Wolves
MCZ_25374	SL404504	MCZ-25374	Canis	rufus gregoryi	skin; skull		Arkansas	Arkansas1	Arkansas	USA			95	22/12/1924					Red_Eastern_Wolves				1.2			1.92	50.73		/dss/dssfs03/pn29bi/pn29bi-dss-0002/canids_bam/ancient/MCZ_25374.final.bam	/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/Unpub_redwolf/MCZ_25374_reheader.bam		Unpub_redwolf	MCZ_25374_reheader.bam		Alberto unpublished data		MCZ_25374	R	Arkansas1	95	R_Arkansas1_95	Red_Eastern_Wolves	Wolves
MCZ-BOM-11183	SL404508	MCZ_BOM	Canis	lupus nubilus	skin; skull		FortKearny	FortKearny1	USA, Nebraska, Fort Kearny	USA			NA	?	prior 1940				North_American_Wolves				20.3			27.28	98.74		/dss/dssfs03/pn29bi/pn29bi-dss-0002/canids_bam/ancient/MCZ_BOM_11183.final.bam	/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/Unpub_redwolf/MCZ_BOM_11183_reheader.bam		Unpub_redwolf	MCZ_BOM_11183_reheader.bam		Alberto unpublished data		MCZ_BOM	W	FortKearny1	NA	W_FortKearny1_NA	North_American_Wolves	Wolves
MCZ-21531_extr_21			Canis	rufus gregoryi	Bone	Cranium	PoplarBluff	PoplarBluff1	Missouri, Poplar Bluff	USA			NA	?	prior 1940				Red_Eastern_Wolves		F		5.03			4.99	97.45			/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/Cate_BAMs/MCZ-21531_extr_21.bam		Cate_BAMs	MCZ-21531_extr_21.bam		Alberto unpublished data		MCZ-21531_extr_21	R	PoplarBluff1	NA	R_PoplarBluff1_NA	Red_Eastern_Wolves	Wolves
MCZ-25373_extr_21			Canis	rufus gregoryi	Tooth		Arkansas	Arkansas2	Arkansas	USA			90	1928 AD					Red_Eastern_Wolves				4.38			3.43	85.75			/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/Cate_BAMs/MCZ-25373_extr_21.bam		Cate_BAMs	MCZ-25373_extr_21.bam		Alberto unpublished data		MCZ-25373_extr_21	R	Arkansas2	90	R_Arkansas2_90	Red_Eastern_Wolves	Wolves
MCZ-BOM-66_extr_21			Canis	lupus nubilus	Bone	Mandible	Kansas	Kansas1	northwestern Kansas	USA			150	1872 AD					North_American_Wolves				1			0.99	60.79			/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/Cate_BAMs/MCZ-BOM-66_extr_21.bam		Cate_BAMs	MCZ-BOM-66_extr_21.bam		Alberto unpublished data		MCZ-BOM-66_extr_21	W	Kansas1	150	W_Kansas1_150	North_American_Wolves	Wolves
NMNH_137125	SL404569	NMNH-137125	Canis	rufus gregoryi	Bone	Skull	Louisiana	Louisiana1	Louisiana	USA			115	01/02/1905					Red_Eastern_Wolves		M		3.8			7.2	90.18		/dss/dssfs03/pn29bi/pn29bi-dss-0002/canids_bam/ancient/NMNH_137125.final.bam	/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/Unpub_redwolf/NMNH_137125_reheader.bam		Unpub_redwolf	NMNH_137125_reheader.bam		Alberto unpublished data		NMNH_137125	R	Louisiana1	115	R_Louisiana1_115	Red_Eastern_Wolves	Wolves
NMNH_223936	SL404536	NMNH-223936 (extr. A)	Canis	rufus floridanus	skin; skull		Alabama	Alabama1	Alabama	USA			100	24/03/1917					Red_Eastern_Wolves		M		7.8			13.57	97.54		/dss/dssfs03/pn29bi/pn29bi-dss-0002/canids_bam/ancient/NMNH_223936.final.bam	/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/Unpub_redwolf/NMNH_223936_reheader.bam		Unpub_redwolf	NMNH_223936_reheader.bam		Alberto unpublished data		NMNH_223936	R	Alabama1	100	R_Alabama1_100	Red_Eastern_Wolves	Wolves
NMNH_224185	SL404547	NMNH-224185 (extr. A)	Canis	rufus rufus	skin; skull		Texas	Texas1	Texas	USA			105	20/12/1916					Red_Eastern_Wolves		M		8.5			12.5	99.16		/dss/dssfs03/pn29bi/pn29bi-dss-0002/canids_bam/ancient/NMNH_224185.final.bam	/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/Unpub_redwolf/NMNH_224185_reheader.bam		Unpub_redwolf	NMNH_224185_reheader.bam		Alberto unpublished data		NMNH_224185	R	Texas1	105	R_Texas1_105	Red_Eastern_Wolves	Wolves
NMNH_234427	SL404573	NMNH-234427	Canis	rufus gregoryi	skin; skull		Oklahoma	Oklahoma1	Oklahoma	USA			100	22/06/1919					Red_Eastern_Wolves		M		2.5			3.33	90.12		/dss/dssfs03/pn29bi/pn29bi-dss-0002/canids_bam/ancient/NMNH_234427.final.bam	/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/Unpub_redwolf/NMNH_234427_reheader.bam		Unpub_redwolf	NMNH_234427_reheader.bam		Alberto unpublished data		NMNH_234427	R	Oklahoma1	100	R_Oklahoma1_100	Red_Eastern_Wolves	Wolves
NMNH_52057	SL404503	NMNH-52057 (extr. A)	Canis	lupus nubilus	skin; skull		Colorado	Colorado1	Colorado	USA			140	03/1893					North_American_Wolves		M		0.6			0.77	42.52		/dss/dssfs03/pn29bi/pn29bi-dss-0002/canids_bam/ancient/NMNH_52057.final.bam	/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/Unpub_redwolf/NMNH_52057_reheader.bam		Unpub_redwolf	NMNH_52057_reheader.bam		Alberto unpublished data		NMNH_52057	W	Colorado1	140	W_Colorado1_140	North_American_Wolves	Wolves
NMNH_64968	SL404514	NMNH-64968 (extr. A)	Canis	latrans	Bone	Skull	Wyoming	Wyoming1	Wyoming	USA			125	3 Mar 1894					Coyotes		F		0.6			1.04	37.47		/dss/dssfs03/pn29bi/pn29bi-dss-0002/canids_bam/ancient/NMNH_64968.final.bam	/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/Unpub_redwolf/NMNH_64968_reheader.bam		Unpub_redwolf	NMNH_64968_reheader.bam		Alberto unpublished data		NMNH_64968	C	Wyoming1	125	C_Wyoming1_125	Coyotes	Coyotes
Youngi_33389			Canis	lupus baileyi			Baileyi	Baileyi1		USA			NA						North_American_Wolves							4.43	26.9		/dss/dssfs03/pn29bi/pn29bi-dss-0002/canids_bam/ancient/Youngi_33389.final.bam	/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/Unpub_redwolf/Youngi_33389.final_chr.bam		Unpub_redwolf	Youngi_33389.final_chr.bam		Alberto unpublished data		Youngi_33389	W	Baileyi1	NA	W_Baileyi1_NA	North_American_Wolves	Wolves
YPM-9664-A	SL404509		Canis	rufus rufus	Skin	Skull	SanAntonio	SanAntonio1	TX, Bexar Co, San Antonio	USA			80	prior 1940					Red_Eastern_Wolves		M		3.4			4.3	95.59		/dss/dssfs03/pn29bi/pn29bi-dss-0002/canids_bam/ancient/YPM_9664_A.final.bam	/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/Unpub_redwolf/YPM_9664_A_reheader.bam		Unpub_redwolf	YPM_9664_A_reheader.bam		Alberto unpublished data		YPM_9664	R	SanAntonio1	80	R_SanAntonio1_80	Red_Eastern_Wolves	Wolves
CANIS-ALAS-024	UAM:ES:4413		Canis	lupus			LillianCreek	LillianCreek1	Lillian Creek, 48 miles East of Rampart, Alaska	USA	65.51	-148.57	82674	82674					Pleistocene_Wolves		M		1.04			1.24	69.11		/dss/dssfs03/pn29bi/pn29bi-dss-0002/canids_bam/ancient/ALAS_024.bam	/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/Unpub_AB_wolf/ALAS_024.bam		Unpub_AB_wolf	ALAS_024.bam		Bergström et al. (2022) 'Grey wolf genomic history reveals a dual ancestry of dogs', Nature, 607: 313-320		CANIS-ALAS-024	W	LillianCreek1	82674	W_LillianCreek1_82674	Pleistocene_Wolves	Wolves
DS-CANIS-ALAS-0016	UAM:ES:30193		Canis	lupus			Titaluk	Titaluk1	Titaluk River, North Slope, Alaska	USA	69.72	-155.26	15542	15542	15767	15317			Pleistocene_Wolves		F		2.94			3.28	92.4		/dss/dssfs03/pn29bi/pn29bi-dss-0002/canids_bam/ancient/ALAS_016.bam	/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/Unpub_AB_wolf/ALAS_016.bam		Unpub_AB_wolf	ALAS_016.bam		Bergström et al. (2022) 'Grey wolf genomic history reveals a dual ancestry of dogs', Nature, 607: 313-320		DS-CANIS-ALAS-0016	W	Titaluk1	15542	W_Titaluk1_15542	Pleistocene_Wolves	Wolves
JAL385	AMNH FM 97079		Canis	lupus			Fairbanks	Fairbanks1	Fairbanks, Alaska	USA	67.41	-150.11	37616	37616					Pleistocene_Wolves		M		4.82			3.94	96.59		/dss/dssfs03/pn29bi/pn29bi-dss-0002/canids_bam/ancient/JAL385.bam	/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/Unpub_AB_wolf/JAL385_reheader.bam		Unpub_AB_wolf	JAL385_reheader.bam		Bergström et al. (2022) 'Grey wolf genomic history reveals a dual ancestry of dogs', Nature, 607: 313-320		JAL385	W	Fairbanks1	37616	W_Fairbanks1_37616	Pleistocene_Wolves	Wolves
JAL48	AMNH FM 30438		Canis	lupus			Fairbanks	Fairbanks2	Fairbanks, Alaska	USA	64.95	-147.63	89816	89816					Pleistocene_Wolves		M		1.46			1.1	65.09		/dss/dssfs03/pn29bi/pn29bi-dss-0002/canids_bam/ancient/JAL48.bam	/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/Unpub_AB_wolf/JAL48_reheader.bam		Unpub_AB_wolf	JAL48_reheader.bam		Bergström et al. (2022) 'Grey wolf genomic history reveals a dual ancestry of dogs', Nature, 607: 313-320		JAL48	W	Fairbanks2	89816	W_Fairbanks2_89816	Pleistocene_Wolves	Wolves
JAL65	AMNH FM 70946		Canis	lupus			Fairbanks	Fairbanks3	Fairbanks, Alaska	USA	64.85	-147.94	93602	93602					Pleistocene_Wolves		F		0.68			0.41	32.87		/dss/dssfs03/pn29bi/pn29bi-dss-0002/canids_bam/ancient/JAL65.bam	/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/Unpub_AB_wolf/JAL65_reheader.bam		Unpub_AB_wolf	JAL65_reheader.bam		Bergström et al. (2022) 'Grey wolf genomic history reveals a dual ancestry of dogs', Nature, 607: 313-320		JAL65	W	Fairbanks3	93602	W_Fairbanks3_93602	Pleistocene_Wolves	Wolves
JAL69	AMNH FM 67250		Canis	lupus			Fairbanks	Fairbanks4	Fairbanks, Alaska	USA	64.86	-147.98	37604	37604					Pleistocene_Wolves		M		1.28			1.37	66.64		/dss/dssfs03/pn29bi/pn29bi-dss-0002/canids_bam/ancient/JAL69.bam	/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/Unpub_AB_wolf/JAL69_reheader.bam		Unpub_AB_wolf	JAL69_reheader.bam		Bergström et al. (2022) 'Grey wolf genomic history reveals a dual ancestry of dogs', Nature, 607: 313-320		JAL69	W	Fairbanks4	37604	W_Fairbanks4_37604	Pleistocene_Wolves	Wolves
AL2135	ISM_F2256A	NZA37136	Canis	familiaris			Koster	Koster1	Koster, Illinois	USA	39.21	-90.55	9895	9895	10110	9680	PRJEB22026		preContact_Dogs		F		0.01			0.01	0.69		/dss/dssfs03/pn29bi/pn29bi-dss-0002/canids_bam/ancient_rehead/AL2135_rmdup.bam	/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/Pub_before_2020/AL2135_rmdup.bam		Pub_before_2020	AL2135_rmdup.bam		Leathlobhair et al. (2018) 'The evolutionary history of dogs in the Americas', Science, 361: 81-85		AL2135	D	Koster1	9895	D_Koster1_9895	Dogs	preContact_Dogs
AL3223	DBU2-LM1		Canis	familiaris			Weyanoke	Weyanoke1	Weyanoke Old Town, Virginia (the Hatch site)	USA	37.29	-77.07	960	960	985	935	PRJEB22026		preContact_Dogs	A	F		0.45			0.49	37.4		/dss/dssfs03/pn29bi/pn29bi-dss-0002/canids_bam/ancient_rehead/AL3223_Weyanoke_rmdup.bam	/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/Pub_before_2020/AL3223_Weyanoke_rmdup.bam		Pub_before_2020	AL3223_Weyanoke_rmdup.bam		Leathlobhair et al. (2018) 'The evolutionary history of dogs in the Americas', Science, 361: 81-85		AL3223	D	Weyanoke1	960	D_Weyanoke1_960	Dogs	preContact_Dogs
ANH5	48N0201-7536		Canis	familiaris			AgateBasin	AgateBasin1	Agate Basin, Wyoming	USA			11000						preContact_Dogs							1.24	21.03		/dss/dssfs03/pn29bi/pn29bi-dss-0002/canids_bam/ancient/ANH5_rmdup.bam	/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/Unpub_Oxford/ANH5_rmdup.bam		Unpub_Oxford	ANH5_rmdup.bam		Oxford-NIH unpublished data		ANH5	D	AgateBasin1	11000	D_AgateBasin1_11000	Dogs	preContact_Dogs
AJ67_A2			Canis	lupus			Laramie	Laramie1	Laramie	USA			300	300					North_American_Wolves				0.77			0.78	52.17		/dss/dssfs03/pn29bi/pn29bi-dss-0002/canids_bam/ancient/AJ67.rmdup.chrnmd.bam	/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/Unpub_redwolf/AJ67.rmdup.chrnmd.bam		Unpub_redwolf	AJ67.rmdup.chrnmd.bam		Oxford/Sophy unpublished data	N	AJ67	W	Laramie1	300	W_Laramie1_300	North_American_Wolves	Wolves
AL2792_A2	12014.41.18		Canis	familiaris			Nunalleq	Nunalleq1	Nunalleq	USA	59.4512	-161.541	500	c.1500 AD					Arctic_Dogs				0.97			0.99	61.08		/dss/dssfs03/pn29bi/pn29bi-dss-0002/canids_bam/ancient/AL2792.rmdup.chrnmd.bam	/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/Unpub_Sophy/AL2792.rmdup.chrnmd.bam		Unpub_Sophy	AL2792.rmdup.chrnmd.bam		Sophy unpublished data		AL2792	D	Nunalleq1	500	D_Nunalleq1_500	Dogs	Arctic_Dogs
AL2797_A2	12012.30.4		Canis	lupus			Nunalleq	Nunalleq2	Nunalleq	USA	59.4512	-161.541	500	c.1500 AD					North_American_Wolves				1.56			1.56	75.58		/dss/dssfs03/pn29bi/pn29bi-dss-0002/canids_bam/ancient/AL2797.rmdup.chrnmd.bam	/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/Unpub_Sophy/AL2797.rmdup.chrnmd.bam		Unpub_Sophy	AL2797.rmdup.chrnmd.bam	Should be more data avail	Sophy unpublished data		AL2797	W	Nunalleq2	500	W_Nunalleq2_500	North_American_Wolves	Wolves
AL2838_A2	LA2292/2004-345:1		Canis	latrans			PinnacleRuin	PinnacleRuin1	Pinnacle Ruin	USA	33.554744	-107.555509	700	c.1300 AD					Coyotes				0.37			0.37	30.39		/dss/dssfs03/pn29bi/pn29bi-dss-0002/canids_bam/ancient/AL2838.rmdup.chrnmd.bam	/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/Unpub_redwolf/AL2838.rmdup.chrnmd.bam		Unpub_redwolf	AL2838.rmdup.chrnmd.bam		Sophy unpublished data		AL2838	C	PinnacleRuin1	700	C_PinnacleRuin1_700	Coyotes	Coyotes
ANH_124_b	MCZ31733		Canis	familiaris			Durango	Durango1	Durango	USA	37.29	-107.85	Pre	Basket-maker III					preContact_Dogs							0.07	3.5		/dss/dssfs03/pn29bi/pn29bi-dss-0002/canids_bam/ancient_rehead/ANH_124_rmdup.bam	/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/Unpub_Sophy/ANH_124_rmdup.bam		Unpub_Sophy	ANH_124_rmdup.bam		Sophy unpublished data		ANH_124	D	Durango1	Pre	D_Durango1_Pre	Dogs	preContact_Dogs
SC1141_L1_b	GP1		Canis	familiaris	Tooth root	Right lower M1	GrasshopperPueblo	GrasshopperPueblo1	Grasshopper Pueblo	USA			NA						preContact_Dogs							0.61	43		/dss/dssfs03/pn29bi/pn29bi-dss-0002/canids_bam/ancient_rehead/SC1141_rmdup.bam 	/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/Unpub_Sophy/SC1141_rmdup.bam		Unpub_Sophy	SC1141_rmdup.bam		Sophy unpublished data		SC1141	D	GrasshopperPueblo1	NA	D_GrasshopperPueblo1_NA	Dogs	preContact_Dogs
SC1144_L1_b	GP4		Canis	familiaris	Tooth root	Right lower M1	GrasshopperPueblo	GrasshopperPueblo2	Grasshopper Pueblo	USA			NA						preContact_Dogs							0.55	40.75		/dss/dssfs03/pn29bi/pn29bi-dss-0002/canids_bam/ancient_rehead/SC1144_rmdup.bam	/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/Unpub_Sophy/SC1144_rmdup.bam		Unpub_Sophy	SC1144_rmdup.bam		Sophy unpublished data		SC1144	D	GrasshopperPueblo2	NA	D_GrasshopperPueblo2_NA	Dogs	preContact_Dogs
ANH38	ANH_38		Canis	familiaris			Weyanoke		Weyanoke Old Town, Virginia (the Hatch site)	USA			960						American_Dogs							0.06	3.79			/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/Unpub_Sophy/ANH_38_rmdup.bam		Unpub_Sophy	ANH_38_rmdup.bam		Sophy/ Oxford unpublished data		ANH_38	D	Weyanoke2	960	D_Weyanoke2_960	Dogs	preContact_Dogs
TRF.01.23	P27/2017KMG	ZMK 113a/1950	Canis	familiaris	Bone	Petrous	Deering	Deering1	Deering, Qalgi	USA	66.08	-162.72	400	287 ± 24 BP					Arctic_Dogs	A1a	F		11.03			10.5	97.14	/data/feuerborntr/Bams/TRF.01.23_Merged.CanFam3.1Y.rmdup.bam		/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/Unpub_TRF_NA/TRF.01.23_Merged.CanFam3.1Y.rmdup.bam		Unpub_TRF_NA	TRF.01.23_Merged.CanFam3.1Y.rmdup.bam		Tatiana unpublished North America data		TRF.01.23	D	Deering1	400	D_Deering1_400	Dogs	Arctic_Dogs
TRF.01.24	P28/2017KMG	ZMK 113a/1950	Canis	familiaris	Bone	Petrous	Deering	Deering2	Deering, Qalgi	USA	66.08	-162.72	422	388 ± 152 BP					Arctic_Dogs	A1b	M		9.08			8.91	98.77	/data/feuerborntr/Bams/TRF.01.24_Merged.CanFam3.1Y.rmdup.bam		/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/Unpub_TRF_NA/TRF.01.24_Merged.CanFam3.1Y.rmdup.bam		Unpub_TRF_NA	TRF.01.24_Merged.CanFam3.1Y.rmdup.bam		Tatiana unpublished North America data		TRF.01.24	D	Deering2	422	D_Deering2_422	Dogs	Arctic_Dogs
TRF.01.27	P31/2017KMG	ZMK 113a/1950	Canis	familiaris	Bone	Petrous	Deering	Deering3	Deering, Qalgi	USA	66.08	-162.72	Pre	NA					Arctic_Dogs	A1a	F		2.62			2.54	88.64	/data/feuerborntr/Bams/TRF.01.27_Merged.CanFam3.1Y.rmdup.bam		/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/Unpub_TRF_NA/TRF.01.27_Merged.CanFam3.1Y.rmdup.bam		Unpub_TRF_NA	TRF.01.27_Merged.CanFam3.1Y.rmdup.bam		Tatiana unpublished North America data		TRF.01.27	D	Deering3	Pre	D_Deering3_Pre	Dogs	Arctic_Dogs
TRF.02.14	P.32.6	36963_b	Canis	familiaris	Skin		PointHope	PointHope1	Point Hope	USA	68.34	-166.79	Post	Collected 1926					Arctic_Dogs	A1a	?		2.69			2.65	71.98	/data/feuerborntr/Bams/TRF.02.14_Merged.CanFam3.1Y.rmdup.bam		/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/Unpub_TRF_NA/TRF.02.14_Merged.CanFam3.1Y.rmdup.bam		Unpub_TRF_NA	TRF.02.14_Merged.CanFam3.1Y.rmdup.bam		Tatiana unpublished North America data		TRF.02.14	D	PointHope1	Post	D_PointHope1_Post	Dogs	Arctic_Dogs
TRF.02.16	P.1659	36636_b	Canis	familiaris	Skin		StLawrenceIsland	StLawrenceIsland1	St. Lawrence Island	USA	63.4	-170.17	Post	Collected 1939					Arctic_Dogs	A1a	F		1.43			2.24	81.4	/data/feuerborntr/Bams/TRF.02.16_Merged.CanFam3.1Y.rmdup.bam		/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/Unpub_TRF_NA/TRF.02.16_Merged.CanFam3.1Y.rmdup.bam		Unpub_TRF_NA	TRF.02.16_Merged.CanFam3.1Y.rmdup.bam		Tatiana unpublished North America data		TRF.02.16	D	StLawrenceIsland1	Post	D_StLawrenceIsland1_Post	Dogs	Arctic_Dogs
TRF.02.27	P.6402	36681	Canis	lupus			AlaskaAleutian	AlaskaAleutian1	Alaska & Aleutian Islands	USA	65.95	-152.1	Post	Collected 1945					North_American_Wolves	North American Wolf	F		2.55			2.47	86.42	/data/feuerborntr/Bams/TRF.02.27_Merged.CanFam3.1Y.rmdup.bam		/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/Unpub_TRF_NA/TRF.02.27_Merged.CanFam3.1Y.rmdup.bam		Unpub_TRF_NA	TRF.02.27_Merged.CanFam3.1Y.rmdup.bam		Tatiana unpublished North America data		TRF.02.27	W	AlaskaAleutian1	Post	W_AlaskaAleutian1_Post	North_American_Wolves	Wolves
TRF.02.28	P.6396	36676	Canis	lupus			AlaskaAleutian	AlaskaAleutian2	Alaska & Aleutian Islands	USA	65.95	-152.1	Post	Collected 1945					North_American_Wolves	North American Wolf	M		2.44			2.39	85.96	/data/feuerborntr/Bams/TRF.02.28_Merged.CanFam3.1Y.rmdup.bam		/dss/dssfs02/pn29qe/pn29qe-dss-0000/ancient_dogs_bam/Unpub_TRF_NA/TRF.02.28_Merged.CanFam3.1Y.rmdup.bam		Unpub_TRF_NA	TRF.02.28_Merged.CanFam3.1Y.rmdup.bam		Tatiana unpublished North America data		TRF.02.28	W	AlaskaAleutian2	Post	W_AlaskaAleutian2_Post	North_American_Wolves	Wolves
